Canonical_Smiles,Inhibition
CCOc1ccccc1NC(=O)CSc1nnc(-c2cnccn2)n1C,51.8227
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1nonc1C,32.7046
Cc1[nH]nc(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1,88.7348
CCOc1ccc(-c2nnc3n2N=C(c2ccc(OC)cc2)CS3)cc1,29.6047
CC(C)COP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccccc1F,38.4542
COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1N,54.055
Cl.NCCCCCc1nnc(SCc2ccccc2Cl)o1,11.6343
Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1Cc1ccco1,66.844
Cn1c[n+](C)cc1/C=N/O.[I-],2.0919
Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,100.0
CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,43.0329
COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,95.0065
COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,12.6721
NC(=O)/C(=N\O)c1ccccc1,18.4509
CCN1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC2CCCCC2)CC1,39.1032
CCn1c(SCC(=O)N2CCOCC2)nc2oc3c(Cl)cc(Cl)cc3c(=O)c2c1=O,47.5512
CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O,4.5682
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,66.1152
COc1ccc(CCn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4ccccc4nc32)cc1,36.9459
Cc1nc(SCC(=O)Nc2ccc3c(c2)OCCO3)c2oc3ccccc3c2n1,56.1584
CCOCCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccccc1,20.2092
COC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCN(Cc2ccccc2)CC1,13.4819
CCOCCCn1c(=N)c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3cccc(C)c3nc21,86.2735
Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)C2c2ccc(OC(C)C)cc2)o1,65.2031
CC1(C)CCCN(C(=O)c2coc(=O)c(Br)c2)C1,1.2254
COC(=O)c1[nH]c2cc(C)ccc2c1NC(=O)CN1CCCc2ccccc21,50.7228
Cc1nc2ccccn2c1/C(O)=C1\C(=O)C(=O)N(CCCn2ccnc2)C1c1ccncc1,34.6938
CC(C)(C)OC(=O)N1CCCC1C(=O)NCCc1ccccc1,6.6866
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N2CCC(C(=O)NCC(=O)O)CC2)C(C)C)cc1,10.6742
N#Cc1nc(-c2ccc(OCc3ccccc3)cc2)oc1NCCN1CCOCC1,41.7877
O=C1COc2ccc(OCc3ccc(F)cc3)cc21,1.1684
CN1CCc2c(sc3c2c(=O)n(-c2ccccc2)c2nncn32)C1,1.516
Cl.c1ccc2c(c1)oc1c(NCCCn3ccnc3)ncnc12,100.0
COc1ccc(-c2c(C)oc3c(CN4CCN(CCO)CC4)c(O)ccc3c2=O)cc1OC,0.572
COc1ccc(C2/C(=C(/O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2CCN2CCOCC2)cc1,13.8594
Cc1nc2c3cnn(-c4ccc(C)c(C)c4)c3ncn2n1,38.8086
CCn1c(=N)c(S(=O)(=O)c2ccc(F)cc2)cc2c(=O)n3ccccc3nc21,30.8972
O=C(CN1CCN(Cc2ccccc2)CC1)c1ccc(Br)cc1,12.2669
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,17.9091
CCCC(=O)N=C1SC2CS(=O)(=O)CC2N1c1ccc(CC)cc1,23.3013
O=c1[nH]c(=O)n(CCc2ccc(F)cc2)c(O)c1C=NCCCN1CCOCC1,56.2291
COc1ccc(C2C3=C(CC(C)(C)CC3=O)Oc3ncn(CC(C)C)c(=N)c32)cc1,31.6879
Br.CC1(C(=O)CSc2nc3ccccc3s2)CCC(=O)O1,16.1564
Cn1c(-c2ccc(CN3CCCCC3)o2)nc2ccccc21,18.1706
O=C(Nc1ccc2nc(-c3ccc(Br)o3)[nH]c2c1)c1ccco1,34.7782
Br.CCCCCCN1Cc2ccccc2C1,3.4222
COCCN1CN=C(Nc2nc3ccccc3s2)NC1,7.83
Cn1cc(C(=O)c2ccc(Cl)cc2)cc1-c1nc2ccccc2n1C,4.535
COc1cc2c(cc1OC)-c1cc(NCc3ccccn3)nc(=O)n1CC2,10.0964
O=C1c2ccccc2C(=O)N1c1ccc2nc(-c3ccc(Br)o3)[nH]c2c1,36.8675
Cc1nnc(SCCCn2c(N3CCN(c4ccccc4)CC3)nc3c2c(=O)[nH]c(=O)n3C)s1,67.0983
CCCN1C(=O)C(NC(C)=O)c2cc(OC)ccc21,2.2129
COc1ccccc1-c1nnc(NC(C)=O)s1,1.1695
CN(C)C(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1,5.8565
c1ccc2c(c1)ncn2Cc1nnc2sc(-c3ccc4c(c3)OCO4)nn12,91.9545
CCCn1c(C)nc2c(c1=O)c1nc3ccccc3nc1n2CCC1=CCCCC1,35.8165
COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(OC)cc2C)C1c1cccnc1,11.5536
COc1cccc(-c2noc(-c3cccnc3)n2)c1,42.6636
COc1ccc(-c2noc(CCCC(=O)NCCc3ccccc3)n2)cc1OC,44.5617
COC(=O)C1=C(N)Oc2cc(C)n(CC3CCCO3)c(=O)c2C1c1ccccc1OC,70.0091
CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21,42.2773
COc1ccc(-c2nn3cnnc3s2)cc1OC,49.002
CS(=O)(=O)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1,83.9395
COCCn1c(C)cc2c(c1=O)C(c1ccccc1F)C(C#N)=C(N)O2,75.5595
Cn1c(SCc2nnc(-c3ccc(F)cc3)o2)nnc1C1COc2ccccc2O1,37.0534
O=c1c2ccccc2nnn1CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1,38.5472
C/C(N)=C(/C#N)C(=O)COc1ncnc2ccc(Br)cc12,19.9691
CCCCn1c(SCc2c(C)noc2C)nc2cc(S(N)(=O)=O)ccc21,92.2138
COC(=O)c1cc2c(s1)N=C(c1ccccc1)N(C)P2(=O)N1CCOCC1,4.0062
Cn1ccnc1SCC(=O)Nc1sccc1C#N,35.4671
COc1ccc(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1,70.1857
O=c1nc(-c2ccccc2)n(-c2ccccc2)c2ncccc12,3.0389
CCOc1ccccc1-n1nnnc1SCC(=O)Nc1cc(C)on1,35.5487
COCc1c(C(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)oc2ccccc12,0.4599
COc1ccc(NC(=O)CSc2nnc(C3CC3)n2N)cc1,8.5613
O=C1OCC(c2ccccc2)=C1c1ccc(S(=O)(=O)N2CCOCC2)s1,3.544
CC12CS(=O)(=O)CC1SC(=S)N2c1ccccn1,9.9199
COc1ccc(OC)c(C(=O)CN2C(=O)NC(C)(c3ccccc3)C2=O)c1,56.3118
Cc1cc(NC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)no1,22.3504
COc1ccc(C(CNC(=O)c2cc(=O)[nH]c3ccccc23)N2CCCC2)cc1,11.175
O=C(CNC(=O)c1ccco1)OC(C(=O)c1ccccc1)c1ccccc1,13.8313
O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)N1CCCC1,9.5699
O=C(CSc1nc2nc(-c3cccs3)cc(C(F)(F)F)c2c(=O)[nH]1)NCc1ccco1,45.1081
Cc1ccc(/C=C/C2=Cc3c(sc(NC(=O)CSc4n[nH]c(N)n4)c3C#N)C(C)(C)C2)o1,35.4335
c1ccc(-n2ncc3c2ncn2cnnc32)cc1,6.3982
COc1ccc(Cn2c(N)c(C(=O)NCc3ccco3)c3nc4ccccc4nc32)cc1,54.4296
C=CCn1c(C)cc(C(=O)CN2C(=O)c3ccccc3C2=O)c1C,77.6405
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1CCc1ccc(F)cc1,100.0
COc1ccc(C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)cc1S(=O)(=O)N1CCCC1,1.5567
CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CN2C(=O)CN(C)C2=O)nc1C,45.9747
CC(C(=O)NCc1ccc2c(c1)OCO2)N1c2cccc3cccc(c23)S1(=O)=O,100.0
Cc1cccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)c1C,65.8031
Cc1cccc(C(=O)c2ccccc2C(=O)O)c1O,8.1001
CCCCc1n[nH]c2c1/C(=N/O)CC(c1ccccc1)C2,60.7919
CC1CN=C(Nc2cccc3ccccc23)S1,18.9519
COc1ccccc1CNCc1cccs1.Cl,12.5409
