Canonical_Smiles,Inhibition
CCc1cncnc1N1CCN(Cc2nc3ccc(C(F)(F)F)cc3[nH]2)CC1,68.3892
CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC,20.883
C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,37.8228
O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12,61.0959
CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,85.9786
CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,95.927
CC(C)C(=O)Nc1ncc(-c2cc(C(F)F)nn2-c2c(Cl)cccc2Cl)s1,83.1436
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,46.498
COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,35.6443
CCOc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ccccc4[nH]3)c2)cc(OCC)c1OCC,62.4842
Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,91.517
CNCCCC12CCC(c3ccccc31)c1ccccc12,64.6175
c1ccc2sc(SN3CCOCC3)nc2c1,12.1795
C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.1562
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,1.2255
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,8.8152
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,25.8144
O.O.Oc1cc(O)cc(O)c1,3.5198
FCOC(C(F)(F)F)C(F)(F)F,9.7973
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,48.43
CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],19.9452
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC,78.8723
O=C(O)c1cc(N=Nc2ccc([O-])c(C(=O)O)c2)ccc1[O-].[Na+].[Na+],5.3213
CS(=O)(=O)O.O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,15.0509
Cl.O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,51.5603
Clc1cc(Cl)c(OCC#CI)cc1Cl,59.6392
C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.5669
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,100.0
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,88.8047
O.O.O.O.O=C(O)c1ccccc1[O-].O=C(O)c1ccccc1[O-].[Mg+2],5.9203
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,78.1386
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,100.0
O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-].[Na+],16.0603
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl,83.6707
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1.Cl,56.1513
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1.Cl,10.9523
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,78.266
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,7.755
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,4.2644
COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,0.5955
O=P([O-])([O-])OCC(O)CO.[K+].[K+],2.4346
CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,2.9226
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,65.6528
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.7495
COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C.O=C(O)/C=C\C(=O)O,23.9947
CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],31.4022
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,10.883
CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12,4.6166
Cc1[nH]cnc1C[C@H]1CCc2c(C)c3ccccc3n2C1=O,76.9183
CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,44.4464
O=C(CCl)c1ccc(Cl)cc1Cl,24.7968
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,89.2661
O=C(CCCCCCCCC#CI)Oc1ccccc1,62.4961
O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,6.0812
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl,81.7501
O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,3.7754
O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,4.4983
CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2.[Na+],2.1821
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,1.4873
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N.Cl,87.1255
CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,36.9053
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-],23.5467
Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1,79.1128
CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,19.2347
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,6.0053
CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.3408
Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)[O-])c2ccc(Cl)cc21.[K+],0.8071
CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,74.7941
COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,100.0
CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,2.6568
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],3.5265
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,20.4287
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1,7.9656
Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,32.9985
Cl.Oc1ccc([C@H]2CNCc3c2ccc(O)c3O)cc1O,29.1789
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-],8.2654
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,85.147
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,2.0403
C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,18.7234
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,0.1373
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1.5975
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,11.2231
CC(COc1ccccc1)NN,15.6149
COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,100.0
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,6.6886
CC(CCc1ccc2c(c1)OCO2)NN.Cl,35.1443
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,98.1941
CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,6.3595
O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],4.3468
CC(=O)O[C@@H]1C(=O)O[C@@H]2[C@H]1OC(=O)[C@@H]2OC(C)=O,0.4234
CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,36.3049
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,2.8729
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,24.3669
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,11.4177
CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,5.7174
C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,11.561
C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,11.8777
O=C([O-])c1[nH]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],0.3921
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,85.6032
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,5.4363
O=C(OCCO)c1ccccc1O,4.535
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl,4.3338
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,6.637
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1.Cl,94.2515
C[N+](C)(CCOc1ccccc1)Cc1cccs1.[I-],6.998
CN1C(=O)CC(C)(c2ccccc2)C1=O,8.3061
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,47.1291
Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,94.4718
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],36.3566
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],2.2289
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,31.8869
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,24.3829
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6.6724
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,14.04
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,9.3755
Cc1ncc(CO)c(CO)c1O,1.8873
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,13.7258
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.O.O,9.5055
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],33.6723
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,62.8876
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,43.3419
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,71.5378
CN=C(NC#N)NCCSCc1nc[nH]c1C,0.5211
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,14.8833
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.1032
Oc1ccc(O)cc1,43.2225
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,2.3792
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,100.0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,89.5366
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,78.5905
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,41.0129
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,22.6289
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,99.2235
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,44.684
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,7.7929
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,15.6304
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,3.6014
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,82.4772
CC(C)NCC(O)c1ccc(O)c(O)c1,76.3783
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,16.4702
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,19.9782
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,37.1613
NC(CO)(CO)CO,6.2576
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,84.22
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,50.284
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,81.08
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,92.5256
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,29.1624
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.082
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,7.3515
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,25.643
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,11.5488
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,100.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,5.1499
NCC1(CC(=O)O)CCCCC1,5.2181
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0.443
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,90.0427
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,23.0686
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,3.1541
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,100.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,4.4026
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],9.2726
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+],1.4332
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,59.8841
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,86.5851
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,49.3824
CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,3.2612
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,24.9928
C#CC(O)(/C=C/Cl)CC,4.2761
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,46.6951
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,60.1344
Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.8326
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,9.0793
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,2.2332
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,44.0415
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,20.9176
CCN(CC)C(=S)SSC(=S)N(CC)CC,14.7144
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],9.9602
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,13.9765
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,100.0
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,27.4337
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,1.8944
CNCCCC12CCC(c3ccccc31)c1ccccc12,85.7186
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,49.1912
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,34.767
CC(=O)OCC[N+](C)(C)C.[Cl-],29.4485
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,5.0093
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],42.9469
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,80.6831
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],8.4547
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,83.2022
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5.3325
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,100.0
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,13.0261
CC(C)N=C(N)/N=C(\N)Nc1ccc(Cl)cc1.Cl,1.4693
CCC1(C)CC(=O)NC1=O,4.509
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,82.5335
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,100.0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,41.438
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,50.3293
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,12.3682
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,11.4457
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,68.2607
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,1.0365
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,62.7332
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,54.7193
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,0.8951
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,98.5074
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,23.6341
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,19.461
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,30.9113
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.6481
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.7222
